shipment_id,product_id,stock_on_hand,recorded_at
S08160,Storage Bins / Feed Storage,10889,06/06/2025 19:40
S08161,Stable Brooms / Yard Brushes,20386,10/06/2025 06:05
S08162,Manure Scoops,11081,06/06/2025 10:21
S08163,Muck Forks / Stable Forks,8461,03/06/2025 15:55
S08164,Hay Nets / Hay Bags,27818,14/06/2025 20:50
S08165,Rubber Matting (for stalls and walkways),22374,30/06/2025 12:34
S08166,Stable Brooms / Yard Brushes,20386,10/06/2025 21:47
S08167,Water Troughs / Water Buckets,38601,10/06/2025 20:47
S08168,Rubber Matting (for stalls and walkways),27149,26/06/2025 17:50
S08169,Stable Brooms / Yard Brushes,22118,04/06/2025 16:53
S08170,Muck Forks / Stable Forks,26202,11/06/2025 12:52
S08171,Manure Scoops,28399,11/06/2025 18:14
S08172,Storage Bins / Feed Storage,7268,02/06/2025 16:29
S08173,Hay Nets / Hay Bags,11817,31/05/2025 15:06
S08174,Storage Bins / Feed Storage,17056,07/06/2025 09:58
S08175,Storage Bins / Feed Storage,23789,03/07/2025 05:38
S08176,Stable Brooms / Yard Brushes,25053,02/06/2025 13:47
S08177,Muck Forks / Stable Forks,14768,24/06/2025 16:49
S08178,Feed Buckets / Feed Tubs,31417,30/06/2025 13:18
S08179,Manure Scoops,18172,04/06/2025 16:04
S08180,Stable Brooms / Yard Brushes,22370,06/06/2025 05:42
S08181,Manure Scoops,19713,05/06/2025 21:09
S08182,Water Troughs / Water Buckets,17804,08/06/2025 19:57
S08183,Manure Scoops,23327,10/06/2025 07:14
S08184,Storage Bins / Feed Storage,9897,20/06/2025 07:29
S08185,Muck Forks / Stable Forks,17309,06/06/2025 05:48
S08186,Manure Scoops,23327,10/06/2025 07:27
S08187,Hay Nets / Hay Bags,12014,16/06/2025 07:55
S08188,Feed Buckets / Feed Tubs,47027,11/06/2025 12:40
S08189,Storage Bins / Feed Storage,21624,28/06/2025 18:14
S08190,Rubber Matting (for stalls and walkways),11807,20/05/2025 08:02
S08191,Stable Brooms / Yard Brushes,22118,04/06/2025 08:24
S08192,Feed Buckets / Feed Tubs,,
S08193,Feed Buckets / Feed Tubs,31764,07/06/2025 21:23
S08194,Water Troughs / Water Buckets,11903,03/06/2025 07:28
S08195,Stable Brooms / Yard Brushes,13155,11/06/2025 07:54
S08196,Stable Brooms / Yard Brushes,24580,05/06/2025 08:47
S08197,Manure Scoops,23327,10/06/2025 05:09
S08198,Rubber Matting (for stalls and walkways),8470,01/07/2025 20:50
S08199,Storage Bins / Feed Storage,8777,05/06/2025 06:55
S08200,Water Troughs / Water Buckets,17804,08/06/2025 07:54
S08201,Water Troughs / Water Buckets,25451,05/06/2025 11:36
S08202,Muck Forks / Stable Forks,7974,29/06/2025 09:38
S08203,Manure Scoops,18172,04/06/2025 06:44
S08204,Hay Nets / Hay Bags,19359,04/06/2025 16:59
S08205,Rubber Matting (for stalls and walkways),22808,17/06/2025 08:01
S08206,Feed Buckets / Feed Tubs,50238,18/06/2025 06:08
S08207,Shovels / Rakes,22239,29/06/2025 20:44
S08208,Manure Scoops,19713,05/06/2025 20:09
S08209,Feed Buckets / Feed Tubs,36767,29/06/2025 15:33
S08210,Muck Forks / Stable Forks,26598,07/06/2025 09:38
S08211,Stable Brooms / Yard Brushes,19099,08/06/2025 11:57
S08212,Water Troughs / Water Buckets,4158,02/06/2025 05:03
S08213,Manure Scoops,11081,06/06/2025 07:46
S08214,Shovels / Rakes,10905,03/06/2025 17:32
S08215,Manure Scoops,19713,05/06/2025 10:37
S08216,Feed Buckets / Feed Tubs,14531,05/06/2025 18:51
S08217,Muck Forks / Stable Forks,26202,11/06/2025 07:50
S08218,Feed Buckets / Feed Tubs,14000,26/06/2025 21:50
S08219,Feed Buckets / Feed Tubs,21880,27/06/2025 15:37
S08220,Feed Buckets / Feed Tubs,19115,06/06/2025 13:00
S08221,Shovels / Rakes,9753,10/06/2025 10:41
S08222,Stable Brooms / Yard Brushes,19099,08/06/2025 19:30
S08223,Storage Bins / Feed Storage,23584,16/06/2025 19:38
S08224,Water Troughs / Water Buckets,14821,06/06/2025 06:38
S08225,Storage Bins / Feed Storage,13683,04/06/2025 18:40
S08226,Stable Brooms / Yard Brushes,13155,11/06/2025 07:44
S08227,Water Troughs / Water Buckets,14821,06/06/2025 06:02
S08228,Rubber Matting (for stalls and walkways),26016,24/06/2025 19:44
S08229,Storage Bins / Feed Storage,21515,08/06/2025 07:07
S08230,Feed Buckets / Feed Tubs,14531,05/06/2025 17:53
S08231,Feed Buckets / Feed Tubs,26293,28/06/2025 09:44
S08232,Feed Buckets / Feed Tubs,9770,25/06/2025 14:39
S08233,Muck Forks / Stable Forks,13450,05/06/2025 05:13
S08234,Hay Nets / Hay Bags,8335,18/06/2025 08:16
S08235,Shovels / Rakes,11318,12/06/2025 21:38
S08236,Hay Nets / Hay Bags,13612,23/06/2025 20:04
S08237,Hay Nets / Hay Bags,17484,30/06/2025 12:07
S08238,Stable Brooms / Yard Brushes,24240,26/06/2025 17:38
S08239,Manure Scoops,8446,07/06/2025 06:57
S08240,Stable Brooms / Yard Brushes,20386,10/06/2025 15:32
S08241,Muck Forks / Stable Forks,17309,06/06/2025 07:42
S08242,Manure Scoops,28399,11/06/2025 06:55
S08243,Feed Buckets / Feed Tubs,31764,07/06/2025 05:25
S08244,Manure Scoops,16106,12/06/2025 20:31
S08245,Manure Scoops,11081,06/06/2025 14:05
S08246,Storage Bins / Feed Storage,17682,19/06/2025 15:38
S08247,Storage Bins / Feed Storage,9961,02/07/2025 20:04
S08248,Hay Nets / Hay Bags,15603,08/06/2025 08:15
S08249,Feed Buckets / Feed Tubs,13900,23/06/2025 20:19
S08250,Muck Forks / Stable Forks,26598,07/06/2025 19:10
S08251,Hay Nets / Hay Bags,15603,08/06/2025 17:40
S08252,Shovels / Rakes,18127,16/06/2025 07:07
S08253,Hay Nets / Hay Bags,24584,19/05/2025 09:08
S08254,Rubber Matting (for stalls and walkways),22808,17/06/2025 11:37
S08255,Feed Buckets / Feed Tubs,11034,10/06/2025 05:06
S08256,Muck Forks / Stable Forks,19181,21/06/2025 20:03
S08257,Muck Forks / Stable Forks,17366,04/06/2025 17:22
S08258,Feed Buckets / Feed Tubs,13900,23/06/2025 15:27
S08259,Manure Scoops,16106,12/06/2025 09:06
S08260,Feed Buckets / Feed Tubs,21330,12/06/2025 21:55
S08261,Stable Brooms / Yard Brushes,22842,28/06/2025 16:10
S08262,Storage Bins / Feed Storage,17682,19/06/2025 05:35
S08263,Stable Brooms / Yard Brushes,13155,11/06/2025 07:50
S08264,Storage Bins / Feed Storage,23995,30/06/2025 14:44
S08265,Water Troughs / Water Buckets,21454,12/06/2025 06:57
S08266,Shovels / Rakes,16536,09/06/2025 12:30
S08267,Muck Forks / Stable Forks,13450,05/06/2025 15:24
S08268,Muck Forks / Stable Forks,13084,13/06/2025 17:37
S08269,Feed Buckets / Feed Tubs,20767,01/07/2025 07:11
S08270,Manure Scoops,28399,11/06/2025 05:22
S08271,Hay Nets / Hay Bags,9848,28/06/2025 17:54
S08272,Feed Buckets / Feed Tubs,31764,07/06/2025 16:15
S08273,Feed Buckets / Feed Tubs,36767,29/06/2025 21:08
S08274,Rubber Matting (for stalls and walkways),32898,03/07/2025 10:43
S08275,Feed Buckets / Feed Tubs,31764,07/06/2025 07:38
S08276,Manure Scoops,28399,11/06/2025 15:24
S08277,Storage Bins / Feed Storage,17053,10/06/2025 17:00
S08278,Hay Nets / Hay Bags,15603,08/06/2025 05:13
S08279,Hay Nets / Hay Bags,3967,06/06/2025 20:53
S08280,Hay Nets / Hay Bags,4941,03/06/2025 06:16
S08281,Shovels / Rakes,16670,22/06/2025 12:44
S08282,Storage Bins / Feed Storage,14494,01/07/2025 16:22
S08283,Rubber Matting (for stalls and walkways),10729,19/06/2025 15:06
S08284,Water Troughs / Water Buckets,17804,08/06/2025 19:29
S08285,Water Troughs / Water Buckets,25451,05/06/2025 07:02
S08286,Stable Brooms / Yard Brushes,21973,21/06/2025 21:12
S08287,Muck Forks / Stable Forks,19497,27/06/2025 09:41
S08288,Manure Scoops,16106,12/06/2025 12:28
S08289,Stable Brooms / Yard Brushes,13280,12/06/2025 16:56
S08290,Muck Forks / Stable Forks,16113,08/06/2025 18:20
S08291,Muck Forks / Stable Forks,17309,06/06/2025 21:53
S08292,Feed Buckets / Feed Tubs,29390,13/06/2025 07:58
S08293,Muck Forks / Stable Forks,26598,07/06/2025 17:08
S08294,Shovels / Rakes,22664,08/06/2025 18:39
S08295,Hay Nets / Hay Bags,15603,08/06/2025 11:36
S08296,Feed Buckets / Feed Tubs,21330,12/06/2025 17:42
S08297,Feed Buckets / Feed Tubs,26504,08/06/2025 08:08
S08298,Feed Buckets / Feed Tubs,26504,08/06/2025 19:24
S08299,Water Troughs / Water Buckets,25451,05/06/2025 10:03
S08300,Water Troughs / Water Buckets,9886,07/06/2025 07:25
S08301,Manure Scoops,3796,13/06/2025 06:57
S08302,Manure Scoops,12955,14/06/2025 20:54
S08303,Feed Buckets / Feed Tubs,20767,01/07/2025 10:05
S08304,Hay Nets / Hay Bags,4221,07/06/2025 09:13
S08305,Rubber Matting (for stalls and walkways),27149,26/06/2025 21:27
S08306,Manure Scoops,19713,05/06/2025 18:38
S08307,Feed Buckets / Feed Tubs,14968,20/06/2025 10:22
S08308,Water Troughs / Water Buckets,9886,07/06/2025 13:05
S08309,Shovels / Rakes,7391,11/06/2025 13:02
S08310,Storage Bins / Feed Storage,37219,24/06/2025 11:11
S08311,Rubber Matting (for stalls and walkways),32898,03/07/2025 13:40
S08312,Feed Buckets / Feed Tubs,,
S08313,Muck Forks / Stable Forks,11109,03/07/2025 17:11
S08314,Rubber Matting (for stalls and walkways),9160,29/06/2025 13:51
S08315,Feed Buckets / Feed Tubs,19115,06/06/2025 17:02
S08316,Water Troughs / Water Buckets,9886,07/06/2025 07:00
S08317,Manure Scoops,8195,08/06/2025 05:33
S08318,Muck Forks / Stable Forks,19089,20/06/2025 05:23
S08319,Hay Nets / Hay Bags,17484,30/06/2025 20:48
S08320,Water Troughs / Water Buckets,9356,09/06/2025 11:28
S08321,Feed Buckets / Feed Tubs,25444,03/07/2025 17:46
S08322,Water Troughs / Water Buckets,23064,14/06/2025 19:47
S08323,Muck Forks / Stable Forks,20879,01/07/2025 17:36
S08324,Muck Forks / Stable Forks,17309,06/06/2025 21:35
S08325,Manure Scoops,9328,15/06/2025 14:39
S08326,Muck Forks / Stable Forks,10988,09/06/2025 08:44
S08327,Stable Brooms / Yard Brushes,20193,13/06/2025 20:16
S08328,Muck Forks / Stable Forks,19089,20/06/2025 18:15
S08329,Storage Bins / Feed Storage,5063,18/06/2025 12:56
S08330,Hay Nets / Hay Bags,25218,09/06/2025 09:39
S08331,Rubber Matting (for stalls and walkways),10729,19/06/2025 07:05
S08332,Feed Buckets / Feed Tubs,11034,10/06/2025 15:28
S08333,Stable Brooms / Yard Brushes,19099,08/06/2025 07:03
S08334,Water Troughs / Water Buckets,16898,11/06/2025 20:41
S08335,Storage Bins / Feed Storage,20221,11/06/2025 10:12
S08336,Water Troughs / Water Buckets,25451,05/06/2025 20:16
S08337,Feed Buckets / Feed Tubs,14968,20/06/2025 16:10
S08338,Shovels / Rakes,11954,06/06/2025 06:26
S08339,Muck Forks / Stable Forks,19181,21/06/2025 16:23
S08340,Feed Buckets / Feed Tubs,31764,07/06/2025 09:42
S08341,Feed Buckets / Feed Tubs,26504,08/06/2025 10:04
S08342,Hay Nets / Hay Bags,20587,26/06/2025 05:25
S08343,Hay Nets / Hay Bags,19322,19/06/2025 20:37
S08344,Muck Forks / Stable Forks,13657,15/06/2025 06:32
S08345,Storage Bins / Feed Storage,13656,09/06/2025 07:55
S08346,Stable Brooms / Yard Brushes,13280,12/06/2025 11:00
S08347,Storage Bins / Feed Storage,23995,30/06/2025 11:11
S08348,Manure Scoops,16106,12/06/2025 21:52
S08349,Feed Buckets / Feed Tubs,22223,09/06/2025 14:08
S08350,Feed Buckets / Feed Tubs,11034,10/06/2025 06:22
S08351,Manure Scoops,28399,11/06/2025 11:39
S08352,Feed Buckets / Feed Tubs,31764,07/06/2025 08:38
S08353,Feed Buckets / Feed Tubs,36767,29/06/2025 06:32
S08354,Feed Buckets / Feed Tubs,21330,12/06/2025 20:17
S08355,Muck Forks / Stable Forks,26202,11/06/2025 08:19
S08356,Shovels / Rakes,22664,08/06/2025 12:56
S08357,Feed Buckets / Feed Tubs,26504,08/06/2025 17:53
S08358,Hay Nets / Hay Bags,17484,30/06/2025 13:19
S08359,Muck Forks / Stable Forks,14768,24/06/2025 05:27
S08360,Stable Brooms / Yard Brushes,13155,11/06/2025 14:14
S08361,Muck Forks / Stable Forks,13084,13/06/2025 08:56
S08362,Muck Forks / Stable Forks,14223,02/07/2025 14:48
S08363,Manure Scoops,8446,07/06/2025 13:01
S08364,Stable Brooms / Yard Brushes,20193,13/06/2025 20:06
S08365,Stable Brooms / Yard Brushes,2187,07/06/2025 08:38
S08366,Storage Bins / Feed Storage,13569,27/06/2025 17:55
S08367,Rubber Matting (for stalls and walkways),27149,26/06/2025 09:55
S08368,Manure Scoops,16106,12/06/2025 17:35
S08369,Water Troughs / Water Buckets,38601,10/06/2025 10:29
S08370,Storage Bins / Feed Storage,23995,30/06/2025 11:41
S08371,Feed Buckets / Feed Tubs,19115,06/06/2025 09:30
S08372,Manure Scoops,12955,14/06/2025 06:59
S08373,Muck Forks / Stable Forks,20879,01/07/2025 11:19
S08374,Storage Bins / Feed Storage,21515,08/06/2025 20:49
S08375,Manure Scoops,28399,11/06/2025 06:13
S08376,Manure Scoops,8930,09/06/2025 13:37
S08377,Feed Buckets / Feed Tubs,47027,11/06/2025 11:34
S08378,Muck Forks / Stable Forks,10675,10/06/2025 15:04
S08379,Storage Bins / Feed Storage,14494,01/07/2025 13:10
S08380,Hay Nets / Hay Bags,9848,28/06/2025 19:28
S08381,Shovels / Rakes,22239,29/06/2025 18:40
S08382,Stable Brooms / Yard Brushes,20128,09/06/2025 20:40
S08383,Feed Buckets / Feed Tubs,14531,05/06/2025 13:21
S08384,Muck Forks / Stable Forks,16113,08/06/2025 20:01
S08385,Stable Brooms / Yard Brushes,22370,06/06/2025 14:18
S08386,Water Troughs / Water Buckets,16898,11/06/2025 15:23
S08387,Stable Brooms / Yard Brushes,22452,19/06/2025 10:19
S08388,Stable Brooms / Yard Brushes,9125,01/07/2025 06:49
S08389,Stable Brooms / Yard Brushes,11612,02/07/2025 12:14
S08390,Muck Forks / Stable Forks,19181,21/06/2025 18:36
S08391,Storage Bins / Feed Storage,10728,21/06/2025 05:56
S08392,Muck Forks / Stable Forks,13084,13/06/2025 08:58
S08393,Feed Buckets / Feed Tubs,26504,08/06/2025 06:43
S08394,Feed Buckets / Feed Tubs,47027,11/06/2025 07:50
S08395,Stable Brooms / Yard Brushes,24240,26/06/2025 17:26
S08396,Shovels / Rakes,12077,01/07/2025 07:55
S08397,Manure Scoops,3796,13/06/2025 21:03
S08398,Stable Brooms / Yard Brushes,13280,12/06/2025 15:14
S08399,Stable Brooms / Yard Brushes,19536,30/06/2025 05:53
S08400,Storage Bins / Feed Storage,23789,03/07/2025 05:44
S08401,Rubber Matting (for stalls and walkways),18967,02/07/2025 14:04
S08402,Hay Nets / Hay Bags,3967,06/06/2025 08:52
S08403,Manure Scoops,8195,08/06/2025 06:19
S08404,Stable Brooms / Yard Brushes,24240,26/06/2025 14:16
S08405,Rubber Matting (for stalls and walkways),12813,06/07/2025 09:51
S08406,Manure Scoops,16106,12/06/2025 06:25
S08407,Feed Buckets / Feed Tubs,11034,10/06/2025 14:48
S08408,Hay Nets / Hay Bags,25218,09/06/2025 13:00
S08409,Water Troughs / Water Buckets,9356,09/06/2025 09:23
S08410,Stable Brooms / Yard Brushes,13280,12/06/2025 17:00
S08411,Hay Nets / Hay Bags,15603,08/06/2025 13:20
S08412,Hay Nets / Hay Bags,17484,30/06/2025 20:11
S08413,Storage Bins / Feed Storage,13868,04/07/2025 12:42
S08414,Storage Bins / Feed Storage,23995,30/06/2025 05:44
S08415,Feed Buckets / Feed Tubs,31417,30/06/2025 08:39
S08416,Feed Buckets / Feed Tubs,31764,07/06/2025 10:41
S08417,Stable Brooms / Yard Brushes,24240,26/06/2025 16:21
S08418,Manure Scoops,23327,10/06/2025 15:00
S08419,Stable Brooms / Yard Brushes,21973,21/06/2025 06:38
S08420,Rubber Matting (for stalls and walkways),11250,25/06/2025 05:24
S08421,Storage Bins / Feed Storage,17053,10/06/2025 11:31
S08422,Feed Buckets / Feed Tubs,31764,07/06/2025 07:51
S08423,Water Troughs / Water Buckets,16898,11/06/2025 10:00
S08424,Manure Scoops,28399,11/06/2025 12:36
S08425,Manure Scoops,28399,11/06/2025 13:59
S08426,Water Troughs / Water Buckets,17427,15/06/2025 08:49
S08427,Storage Bins / Feed Storage,21515,08/06/2025 08:38
S08428,Storage Bins / Feed Storage,21515,08/06/2025 19:31
S08429,Rubber Matting (for stalls and walkways),27149,26/06/2025 11:44
S08430,Hay Nets / Hay Bags,4221,07/06/2025 08:04
S08431,Hay Nets / Hay Bags,13599,11/06/2025 07:45
S08432,Shovels / Rakes,16536,09/06/2025 13:36
S08433,Rubber Matting (for stalls and walkways),18967,02/07/2025 12:20
S08434,Water Troughs / Water Buckets,17804,08/06/2025 08:06
S08435,Hay Nets / Hay Bags,6299,10/06/2025 12:32
S08436,Manure Scoops,23327,10/06/2025 09:49
S08437,Hay Nets / Hay Bags,6954,25/06/2025 09:25
S08438,Manure Scoops,23327,10/06/2025 15:33
S08439,Stable Brooms / Yard Brushes,20128,09/06/2025 09:13
S08440,Hay Nets / Hay Bags,12991,12/06/2025 07:52
S08441,Storage Bins / Feed Storage,20221,11/06/2025 09:43
S08442,Rubber Matting (for stalls and walkways),6338,23/06/2025 09:00
S08443,Feed Buckets / Feed Tubs,22223,09/06/2025 07:08
S08444,Feed Buckets / Feed Tubs,26504,08/06/2025 21:22
S08445,Water Troughs / Water Buckets,38601,10/06/2025 20:26
S08446,Storage Bins / Feed Storage,21515,08/06/2025 19:19
S08447,Hay Nets / Hay Bags,6607,05/07/2025 11:41
S08448,Hay Nets / Hay Bags,5963,22/06/2025 18:46
S08449,Storage Bins / Feed Storage,17741,12/06/2025 09:54
S08450,Rubber Matting (for stalls and walkways),18607,04/07/2025 21:07
S08451,Manure Scoops,28399,11/06/2025 06:20
S08452,Feed Buckets / Feed Tubs,47027,11/06/2025 06:58
S08453,Manure Scoops,20831,16/06/2025 14:11
S08454,Water Troughs / Water Buckets,38601,10/06/2025 16:48
S08455,Feed Buckets / Feed Tubs,28152,07/07/2025 06:13
S08456,Shovels / Rakes,20188,13/06/2025 09:40
S08457,Hay Nets / Hay Bags,12888,24/06/2025 11:34
S08458,Shovels / Rakes,16536,09/06/2025 21:00
S08459,Rubber Matting (for stalls and walkways),18607,04/07/2025 10:17
S08460,Hay Nets / Hay Bags,4329,03/07/2025 19:52
S08461,Manure Scoops,8930,09/06/2025 11:23
S08462,Storage Bins / Feed Storage,6839,06/07/2025 10:07
S08463,Rubber Matting (for stalls and walkways),12300,20/06/2025 08:51
S08464,Stable Brooms / Yard Brushes,13155,11/06/2025 14:32
S08465,Manure Scoops,23327,10/06/2025 12:26
S08466,Shovels / Rakes,15578,14/06/2025 15:17
S08467,Storage Bins / Feed Storage,10889,06/06/2025 17:37
S08468,Hay Nets / Hay Bags,12991,12/06/2025 07:19
S08469,Shovels / Rakes,16536,09/06/2025 18:36
S08470,Muck Forks / Stable Forks,20879,01/07/2025 15:53
S08471,Water Troughs / Water Buckets,11297,16/06/2025 14:22
S08472,Manure Scoops,16106,12/06/2025 20:41
S08473,Stable Brooms / Yard Brushes,18861,16/06/2025 20:41
S08474,Rubber Matting (for stalls and walkways),27149,26/06/2025 15:10
S08475,Rubber Matting (for stalls and walkways),27149,26/06/2025 10:08
S08476,Water Troughs / Water Buckets,38601,10/06/2025 19:22
S08477,Feed Buckets / Feed Tubs,21330,12/06/2025 21:51
S08478,Manure Scoops,9328,15/06/2025 05:41
S08479,Water Troughs / Water Buckets,38601,10/06/2025 18:24
S08480,Stable Brooms / Yard Brushes,35763,07/07/2025 17:59
S08481,Hay Nets / Hay Bags,25218,09/06/2025 17:25
S08482,Storage Bins / Feed Storage,13868,04/07/2025 20:08
S08483,Muck Forks / Stable Forks,9766,14/06/2025 12:38
S08484,Storage Bins / Feed Storage,10668,23/06/2025 18:35
S08485,Rubber Matting (for stalls and walkways),8627,22/06/2025 14:13
S08486,Water Troughs / Water Buckets,23064,14/06/2025 16:02
S08487,Storage Bins / Feed Storage,21624,28/06/2025 15:34
S08488,Feed Buckets / Feed Tubs,31764,07/06/2025 11:28
S08489,Storage Bins / Feed Storage,20221,11/06/2025 10:12
S08490,Stable Brooms / Yard Brushes,13076,31/05/2025 08:08
S08491,Storage Bins / Feed Storage,37219,24/06/2025 10:41
S08492,Rubber Matting (for stalls and walkways),8470,01/07/2025 08:31
S08493,Water Troughs / Water Buckets,21454,12/06/2025 17:19
S08494,Rubber Matting (for stalls and walkways),18967,02/07/2025 06:09
S08495,Stable Brooms / Yard Brushes,19146,05/07/2025 05:37
S08496,Water Troughs / Water Buckets,38601,10/06/2025 14:22
S08497,Rubber Matting (for stalls and walkways),11250,25/06/2025 14:14
S08498,Feed Buckets / Feed Tubs,11034,10/06/2025 07:27
S08499,Storage Bins / Feed Storage,12988,05/07/2025 16:27
S08500,Feed Buckets / Feed Tubs,29390,13/06/2025 09:32
S08501,Rubber Matting (for stalls and walkways),32898,03/07/2025 19:19
S08502,Manure Scoops,20831,16/06/2025 10:18
S08503,Muck Forks / Stable Forks,13084,13/06/2025 12:50
S08504,Water Troughs / Water Buckets,15153,17/06/2025 07:07
S08505,Shovels / Rakes,23567,17/06/2025 16:06
S08506,Stable Brooms / Yard Brushes,15852,15/06/2025 21:17
S08507,Feed Buckets / Feed Tubs,29390,13/06/2025 06:25
S08508,Water Troughs / Water Buckets,11927,18/06/2025 20:45
S08509,Shovels / Rakes,7245,28/06/2025 17:08
S08510,Stable Brooms / Yard Brushes,23969,08/07/2025 15:41
S08511,Rubber Matting (for stalls and walkways),10323,27/06/2025 05:27
S08512,Rubber Matting (for stalls and walkways),22374,30/06/2025 09:59
S08513,Feed Buckets / Feed Tubs,20767,01/07/2025 14:59
S08514,Feed Buckets / Feed Tubs,31201,15/06/2025 16:23
S08515,Hay Nets / Hay Bags,20587,26/06/2025 16:11
S08516,Muck Forks / Stable Forks,13242,04/07/2025 07:12
S08517,Manure Scoops,20831,16/06/2025 21:16
S08518,Stable Brooms / Yard Brushes,22842,28/06/2025 18:09
S08519,Stable Brooms / Yard Brushes,13622,27/06/2025 11:13
S08520,Stable Brooms / Yard Brushes,20193,13/06/2025 08:47
S08521,Water Troughs / Water Buckets,23064,14/06/2025 05:52
S08522,Water Troughs / Water Buckets,38601,10/06/2025 13:14
S08523,Shovels / Rakes,14702,25/06/2025 13:42
S08524,Feed Buckets / Feed Tubs,29390,13/06/2025 09:53
S08525,Muck Forks / Stable Forks,13504,16/06/2025 07:44
S08526,Storage Bins / Feed Storage,17741,12/06/2025 21:51
S08527,Feed Buckets / Feed Tubs,31764,07/06/2025 17:50
S08528,Shovels / Rakes,9484,21/06/2025 12:05
S08529,Stable Brooms / Yard Brushes,28015,24/06/2025 17:27
S08530,Manure Scoops,3796,13/06/2025 18:02
S08531,Storage Bins / Feed Storage,17741,12/06/2025 13:15
S08532,Water Troughs / Water Buckets,9356,09/06/2025 13:08
S08533,Muck Forks / Stable Forks,20879,01/07/2025 14:02
S08534,Manure Scoops,24307,20/06/2025 12:39
