id,supplier_id,order_date,promised_date,delivery_date,time_to_deliver,status
S07708,UKTools,19/05/2025,01/06/2025,04/06/2025,16,Delayed/Partial
S07709,UKTools,19/05/2025,30/05/2025,30/05/2025,11,On-Time
S07710,AsiaPlast,19/05/2025,29/05/2025,30/05/2025,11,Delayed/Partial
S07711,AsiaPlast,19/05/2025,24/05/2025,24/05/2025,5,On-Time
S07712,AgroSupply,19/05/2025,15/06/2025,15/06/2025,27,On-Time
S07713,BarnWare,19/05/2025,01/06/2025,01/06/2025,13,On-Time
S07714,EuroMat,19/05/2025,23/06/2025,23/06/2025,35,On-Time
S07715,AgroSupply,19/05/2025,10/06/2025,10/06/2025,22,On-Time
S07716,AgroSupply,19/05/2025,07/06/2025,08/06/2025,20,Delayed/Partial
S07717,AgroSupply,19/05/2025,08/06/2025,07/06/2025,19,On-Time
S07718,EuroMat,19/05/2025,09/06/2025,09/06/2025,21,On-Time
S07719,EuroMat,19/05/2025,09/06/2025,11/06/2025,23,Delayed/Partial
S07720,BarnWare,19/05/2025,25/05/2025,25/05/2025,6,On-Time
S07721,UKTools,19/05/2025,31/05/2025,01/06/2025,13,Delayed/Partial
S07722,AgroSupply,19/05/2025,21/06/2025,21/06/2025,33,On-Time
S07723,UKTools,19/05/2025,29/05/2025,30/05/2025,11,Delayed/Partial
S07724,BarnWare,19/05/2025,31/05/2025,31/05/2025,12,On-Time
S07725,EuroMat,19/05/2025,22/06/2025,22/06/2025,34,On-Time
S07726,UKTools,19/05/2025,01/06/2025,01/06/2025,13,On-Time
S07727,EuroMat,19/05/2025,07/06/2025,07/06/2025,19,On-Time
S07728,AsiaPlast,19/05/2025,26/05/2025,27/05/2025,8,Delayed/Partial
S07729,AsiaPlast,19/05/2025,25/05/2025,25/05/2025,6,On-Time
S07730,UKTools,19/05/2025,29/05/2025,29/05/2025,10,On-Time
S07731,AgroSupply,19/05/2025,13/06/2025,13/06/2025,25,On-Time
S07732,AgroSupply,19/05/2025,15/06/2025,15/06/2025,27,On-Time
S07733,AgroSupply,19/05/2025,17/06/2025,18/06/2025,30,Delayed/Partial
S07734,AsiaPlast,19/05/2025,28/05/2025,28/05/2025,9,On-Time
S07735,EuroMat,19/05/2025,07/06/2025,08/06/2025,20,Delayed/Partial
S07736,AgroSupply,19/05/2025,19/06/2025,19/06/2025,31,On-Time
S07737,AsiaPlast,19/05/2025,24/05/2025,24/05/2025,5,On-Time
S07738,UKTools,19/05/2025,31/05/2025,31/05/2025,12,On-Time
S07739,EuroMat,19/05/2025,09/06/2025,09/06/2025,21,On-Time
S07740,AsiaPlast,20/05/2025,26/05/2025,26/05/2025,6,On-Time
S07741,BarnWare,20/05/2025,28/05/2025,28/05/2025,8,On-Time
S07742,BarnWare,20/05/2025,31/05/2025,31/05/2025,11,On-Time
S07743,AgroSupply,20/05/2025,07/06/2025,07/06/2025,18,Mismatch
S07744,BarnWare,20/05/2025,02/06/2025,02/06/2025,13,On-Time
S07745,AgroSupply,20/05/2025,11/06/2025,11/06/2025,22,On-Time
S07746,AgroSupply,20/05/2025,08/06/2025,08/06/2025,19,On-Time
S07747,AsiaPlast,20/05/2025,29/05/2025,03/06/2025,14,Delayed/Partial
S07748,EuroMat,20/05/2025,23/06/2025,24/06/2025,35,Delayed/Partial
S07749,BarnWare,20/05/2025,02/06/2025,02/06/2025,13,On-Time
S07750,EuroMat,20/05/2025,15/06/2025,15/06/2025,26,On-Time
S07751,AsiaPlast,20/05/2025,25/05/2025,28/05/2025,8,Delayed/Partial
S07752,AsiaPlast,20/05/2025,24/05/2025,24/05/2025,4,On-Time
S07753,BarnWare,20/05/2025,27/05/2025,27/05/2025,7,On-Time
S07754,NULL,20/05/2025,02/06/2025,02/06/2025,13,On-Time
S07755,UKTools,20/05/2025,26/05/2025,26/05/2025,6,On-Time
S07756,AsiaPlast,20/05/2025,30/05/2025,31/05/2025,11,Delayed/Partial
S07757,BarnWare,20/05/2025,01/06/2025,01/06/2025,12,On-Time
S07758,BarnWare,20/05/2025,31/05/2025,31/05/2025,11,On-Time
S07759,BarnWare,20/05/2025,29/05/2025,29/05/2025,9,On-Time
S07760,UKTools,20/05/2025,29/05/2025,30/05/2025,10,Delayed/Partial
S07761,AgroSupply,20/05/2025,12/06/2025,14/06/2025,25,Delayed/Partial
S07762,AsiaPlast,20/05/2025,25/05/2025,25/05/2025,5,On-Time
S07763,AsiaPlast,20/05/2025,30/05/2025,30/05/2025,10,On-Time
S07764,AgroSupply,20/05/2025,09/06/2025,09/06/2025,20,On-Time
S07765,BarnWare,20/05/2025,30/05/2025,31/05/2025,11,Delayed/Partial
S07766,EuroMat,20/05/2025,22/06/2025,22/06/2025,33,On-Time
S07767,EuroMat,20/05/2025,07/06/2025,07/06/2025,18,On-Time
S07768,EuroMat,20/05/2025,23/06/2025,23/06/2025,34,On-Time
S07769,AsiaPlast,20/05/2025,30/05/2025,30/05/2025,10,On-Time
S07770,EuroMat,20/05/2025,14/06/2025,14/06/2025,25,On-Time
S07771,UKTools,20/05/2025,01/06/2025,02/06/2025,13,Delayed/Partial
S07772,AsiaPlast,20/05/2025,27/05/2025,27/05/2025,7,On-Time
S07773,AgroSupply,20/05/2025,16/06/2025,17/06/2025,28,Delayed/Partial
S07774,AsiaPlast,20/05/2025,28/05/2025,28/05/2025,8,On-Time
S07775,AsiaPlast,20/05/2025,27/05/2025,27/05/2025,7,On-Time
S07776,EuroMat,20/05/2025,18/06/2025,18/06/2025,29,On-Time
S07777,AsiaPlast,20/05/2025,26/05/2025,26/05/2025,6,On-Time
S07778,UKTools,20/05/2025,01/06/2025,29/05/2025,9,On-Time
S07779,AsiaPlast,20/05/2025,27/05/2025,27/05/2025,7,On-Time
S07780,BarnWare,20/05/2025,28/05/2025,29/05/2025,9,Delayed/Partial
S07781,EuroMat,20/05/2025,17/06/2025,17/06/2025,28,Mismatch
S07782,UKTools,20/05/2025,01/06/2025,29/05/2025,9,On-Time
S07783,EuroMat,20/05/2025,11/06/2025,11/06/2025,22,On-Time
S07784,UKTools,20/05/2025,02/06/2025,02/06/2025,13,On-Time
S07785,UKTools,20/05/2025,01/06/2025,02/06/2025,13,Delayed/Partial
S07786,EuroMat,20/05/2025,18/06/2025,18/06/2025,29,On-Time
S07787,EuroMat,20/05/2025,24/06/2025,24/06/2025,35,On-Time
S07788,AgroSupply,20/05/2025,22/06/2025,22/06/2025,33,On-Time
S07789,EuroMat,20/05/2025,10/06/2025,10/06/2025,21,On-Time
S07790,AgroSupply,20/05/2025,22/06/2025,22/06/2025,33,On-Time
S07791,AgroSupply,20/05/2025,10/06/2025,09/06/2025,20,On-Time
S07792,UKTools,20/05/2025,03/06/2025,04/06/2025,15,Delayed/Partial
S07793,UKTools,21/05/2025,31/05/2025,02/06/2025,12,Delayed/Partial
S07794,UKTools,21/05/2025,01/06/2025,01/06/2025,11,On-Time
S07795,UKTools,21/05/2025,02/06/2025,02/06/2025,12,On-Time
S07796,UKTools,21/05/2025,31/05/2025,31/05/2025,10,On-Time
S07797,BarnWare,21/05/2025,30/05/2025,30/05/2025,9,On-Time
S07798,BarnWare,21/05/2025,30/05/2025,04/06/2025,14,Delayed/Partial
S07799,AsiaPlast,21/05/2025,27/05/2025,28/05/2025,7,Delayed/Partial
S07800,UKTools,21/05/2025,02/06/2025,02/06/2025,12,On-Time
S07801,UKTools,21/05/2025,04/06/2025,04/06/2025,14,On-Time
S07802,AsiaPlast,21/05/2025,28/05/2025,28/05/2025,7,On-Time
S07803,AsiaPlast,21/05/2025,30/05/2025,29/05/2025,8,On-Time
S07804,EuroMat,21/05/2025,16/06/2025,19/06/2025,29,Delayed/Partial
S07805,AgroSupply,21/05/2025,16/06/2025,16/06/2025,26,On-Time
S07806,UKTools,21/05/2025,28/05/2025,12/05/2025,-9,Mismatch
S07807,EuroMat,21/05/2025,13/06/2025,14/06/2025,24,Delayed/Partial
S07808,UKTools,21/05/2025,30/05/2025,30/05/2025,9,On-Time
S07809,UKTools,21/05/2025,02/06/2025,03/06/2025,13,Delayed/Partial
S07810,BarnWare,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07811,UKTools,21/05/2025,02/06/2025,03/06/2025,13,Delayed/Partial
S07812,AsiaPlast,21/05/2025,28/05/2025,28/05/2025,7,On-Time
S07813,BarnWare,21/05/2025,03/06/2025,03/06/2025,13,On-Time
S07814,EuroMat,21/05/2025,14/06/2025,14/06/2025,24,On-Time
S07815,UKTools,21/05/2025,28/05/2025,29/05/2025,8,Delayed/Partial
S07816,AgroSupply,21/05/2025,18/06/2025,18/06/2025,28,On-Time
S07817,AgroSupply,21/05/2025,21/06/2025,21/06/2025,31,On-Time
S07818,AsiaPlast,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07819,UKTools,21/05/2025,30/05/2025,31/05/2025,10,Delayed/Partial
S07820,AsiaPlast,21/05/2025,26/05/2025,27/05/2025,6,Delayed/Partial
S07821,UKTools,21/05/2025,30/05/2025,30/05/2025,9,On-Time
S07822,AgroSupply,21/05/2025,25/06/2025,25/06/2025,35,On-Time
S07823,BarnWare,21/05/2025,27/05/2025,28/05/2025,7,Delayed/Partial
S07824,UKTools,21/05/2025,03/06/2025,03/06/2025,13,On-Time
S07825,BarnWare,21/05/2025,03/06/2025,05/06/2025,15,Delayed/Partial
S07826,EuroMat,21/05/2025,14/06/2025,15/06/2025,25,Delayed/Partial
S07827,EuroMat,21/05/2025,16/06/2025,16/06/2025,26,On-Time
S07828,AsiaPlast,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07829,BarnWare,21/05/2025,31/05/2025,31/05/2025,10,On-Time
S07830,EuroMat,21/05/2025,12/06/2025,09/06/2025,19,On-Time
S07831,BarnWare,21/05/2025,04/06/2025,05/06/2025,15,Delayed/Partial
S07832,AsiaPlast,21/05/2025,28/05/2025,28/05/2025,7,On-Time
S07833,UKTools,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07834,AgroSupply,21/05/2025,15/06/2025,15/06/2025,25,On-Time
S07835,AgroSupply,21/05/2025,09/06/2025,09/06/2025,19,On-Time
S07836,AsiaPlast,21/05/2025,29/05/2025,29/05/2025,8,On-Time
S07837,EuroMat,21/05/2025,18/06/2025,18/06/2025,28,On-Time
S07838,AgroSupply,21/05/2025,24/06/2025,24/06/2025,34,On-Time
S07839,UKTools,21/05/2025,01/06/2025,02/06/2025,12,Delayed/Partial
S07840,AsiaPlast,21/05/2025,28/05/2025,28/05/2025,7,On-Time
S07841,EuroMat,21/05/2025,21/06/2025,21/06/2025,31,On-Time
S07842,UKTools,21/05/2025,29/05/2025,29/05/2025,8,On-Time
S07843,AsiaPlast,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07844,AsiaPlast,21/05/2025,29/05/2025,29/05/2025,8,On-Time
S07845,BarnWare,21/05/2025,02/06/2025,NULL,NULL,NULL
S07846,UKTools,21/05/2025,27/05/2025,28/05/2025,7,Delayed/Partial
S07847,BarnWare,21/05/2025,27/05/2025,27/05/2025,6,On-Time
S07848,AsiaPlast,21/05/2025,28/05/2025,31/05/2025,10,Delayed/Partial
S07849,EuroMat,21/05/2025,11/06/2025,11/06/2025,21,On-Time
S07850,AgroSupply,22/05/2025,25/06/2025,25/06/2025,34,On-Time
S07851,AgroSupply,22/05/2025,18/06/2025,19/06/2025,28,Delayed/Partial
S07852,BarnWare,22/05/2025,03/06/2025,03/06/2025,12,On-Time
S07853,BarnWare,22/05/2025,30/05/2025,30/05/2025,8,On-Time
S07854,UKTools,22/05/2025,31/05/2025,31/05/2025,9,On-Time
S07855,AgroSupply,22/05/2025,11/06/2025,11/06/2025,20,On-Time
S07856,BarnWare,22/05/2025,30/05/2025,30/05/2025,8,On-Time
S07857,AgroSupply,22/05/2025,21/06/2025,21/06/2025,30,On-Time
S07858,EuroMat,22/05/2025,20/06/2025,21/06/2025,30,Delayed/Partial
S07859,UKTools,22/05/2025,02/06/2025,02/06/2025,11,On-Time
S07860,AsiaPlast,22/05/2025,30/05/2025,31/05/2025,9,Delayed/Partial
S07861,EuroMat,22/05/2025,16/06/2025,17/06/2025,26,Delayed/Partial
S07862,EuroMat,22/05/2025,22/06/2025,22/06/2025,31,On-Time
S07863,AsiaPlast,22/05/2025,29/05/2025,29/05/2025,7,On-Time
S07864,UKTools,22/05/2025,04/06/2025,04/06/2025,13,On-Time
S07865,BarnWare,22/05/2025,30/05/2025,29/05/2025,7,On-Time
S07866,EuroMat,22/05/2025,15/06/2025,15/06/2025,24,On-Time
S07867,BarnWare,22/05/2025,05/06/2025,05/06/2025,14,On-Time
S07868,AgroSupply,22/05/2025,24/06/2025,24/06/2025,33,On-Time
S07869,BarnWare,22/05/2025,28/05/2025,28/05/2025,6,On-Time
S07870,BarnWare,22/05/2025,05/06/2025,05/06/2025,14,On-Time
S07871,AsiaPlast,22/05/2025,01/06/2025,01/06/2025,10,On-Time
S07872,AsiaPlast,22/05/2025,26/05/2025,26/05/2025,4,On-Time
S07873,AgroSupply,22/05/2025,13/06/2025,12/06/2025,21,On-Time
S07874,UKTools,22/05/2025,03/06/2025,03/06/2025,12,On-Time
S07875,AsiaPlast,22/05/2025,01/06/2025,01/06/2025,10,On-Time
S07876,EuroMat,22/05/2025,21/06/2025,21/06/2025,30,On-Time
S07877,AgroSupply,22/05/2025,11/06/2025,11/06/2025,20,On-Time
S07878,BarnWare,22/05/2025,29/05/2025,29/05/2025,7,On-Time
S07879,EuroMat,22/05/2025,17/06/2025,17/06/2025,26,On-Time
S07880,EuroMat,22/05/2025,17/06/2025,20/06/2025,29,Delayed/Partial
S07881,UKTools,22/05/2025,03/06/2025,04/06/2025,13,Delayed/Partial
S07882,UKTools,22/05/2025,03/06/2025,03/06/2025,12,On-Time
S07883,UKTools,22/05/2025,01/06/2025,02/06/2025,11,Delayed/Partial
S07884,BarnWare,22/05/2025,01/06/2025,01/06/2025,10,On-Time
S07885,EuroMat,22/05/2025,10/06/2025,09/06/2025,18,On-Time
S07886,AsiaPlast,22/05/2025,26/05/2025,27/05/2025,5,Delayed/Partial
S07887,EuroMat,22/05/2025,26/06/2025,26/06/2025,35,On-Time
S07888,UKTools,22/05/2025,31/05/2025,31/05/2025,9,On-Time
S07889,UKTools,22/05/2025,28/05/2025,27/05/2025,5,On-Time
S07890,UKTools,22/05/2025,03/06/2025,03/06/2025,12,On-Time
S07891,AgroSupply,22/05/2025,10/06/2025,10/06/2025,19,On-Time
S07892,AsiaPlast,22/05/2025,29/05/2025,01/06/2025,10,Delayed/Partial
S07893,EuroMat,22/05/2025,24/06/2025,24/06/2025,33,On-Time
S07894,UKTools,22/05/2025,31/05/2025,31/05/2025,9,On-Time
S07895,UKTools,22/05/2025,01/06/2025,01/06/2025,10,On-Time
S07896,AgroSupply,22/05/2025,22/06/2025,21/06/2025,30,On-Time
S07897,BarnWare,22/05/2025,03/06/2025,04/06/2025,13,Delayed/Partial
S07898,AgroSupply,22/05/2025,20/06/2025,20/06/2025,29,On-Time
S07899,EuroMat,22/05/2025,12/06/2025,12/06/2025,21,On-Time
S07900,EuroMat,22/05/2025,10/06/2025,10/06/2025,19,On-Time
S07901,BarnWare,22/05/2025,02/06/2025,02/06/2025,11,On-Time
S07902,EuroMat,22/05/2025,22/06/2025,22/06/2025,31,On-Time
S07903,EuroMat,22/05/2025,14/06/2025,14/06/2025,23,On-Time
S07904,BarnWare,22/05/2025,02/06/2025,30/05/2025,8,On-Time
S07905,AgroSupply,22/05/2025,19/06/2025,20/06/2025,29,Delayed/Partial
S07906,BarnWare,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07907,AsiaPlast,23/05/2025,28/05/2025,28/05/2025,5,On-Time
S07908,UKTools,23/05/2025,29/05/2025,01/06/2025,9,Delayed/Partial
S07909,BarnWare,23/05/2025,30/05/2025,30/05/2025,7,On-Time
S07910,AsiaPlast,23/05/2025,30/05/2025,30/05/2025,7,On-Time
S07911,UKTools,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07912,AsiaPlast,23/05/2025,28/05/2025,28/05/2025,5,Mismatch
S07913,BarnWare,23/05/2025,05/06/2025,05/06/2025,13,On-Time
S07914,AgroSupply,23/05/2025,19/06/2025,20/06/2025,28,Delayed/Partial
S07915,BarnWare,23/05/2025,03/06/2025,05/06/2025,13,Delayed/Partial
S07916,AsiaPlast,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07917,AsiaPlast,23/05/2025,27/05/2025,28/05/2025,5,Delayed/Partial
S07918,AgroSupply,23/05/2025,20/06/2025,20/06/2025,28,On-Time
S07919,EuroMat,23/05/2025,16/06/2025,18/06/2025,26,Delayed/Partial
S07920,AsiaPlast,23/05/2025,02/06/2025,03/06/2025,11,Delayed/Partial
S07921,EuroMat,23/05/2025,22/06/2025,22/06/2025,30,Mismatch
S07922,AsiaPlast,23/05/2025,27/05/2025,27/05/2025,4,On-Time
S07923,AsiaPlast,23/05/2025,30/05/2025,30/05/2025,7,On-Time
S07924,BarnWare,23/05/2025,01/06/2025,01/06/2025,9,On-Time
S07925,AgroSupply,23/05/2025,16/06/2025,17/06/2025,25,Delayed/Partial
S07926,UKTools,23/05/2025,30/05/2025,30/05/2025,7,On-Time
S07927,AgroSupply,23/05/2025,12/06/2025,12/06/2025,20,On-Time
S07928,AsiaPlast,23/05/2025,02/06/2025,02/06/2025,10,On-Time
S07929,AsiaPlast,23/05/2025,31/05/2025,31/05/2025,8,On-Time
S07930,BarnWare,23/05/2025,06/06/2025,06/06/2025,14,On-Time
S07931,AsiaPlast,23/05/2025,27/05/2025,29/05/2025,6,Delayed/Partial
S07932,BarnWare,23/05/2025,31/05/2025,01/06/2025,9,Delayed/Partial
S07933,UKTools,23/05/2025,05/06/2025,05/06/2025,13,Mismatch
S07934,EuroMat,23/05/2025,19/06/2025,19/06/2025,27,On-Time
S07935,UKTools,23/05/2025,01/06/2025,01/06/2025,9,On-Time
S07936,UKTools,23/05/2025,01/06/2025,01/06/2025,9,On-Time
S07937,BarnWare,23/05/2025,04/06/2025,04/06/2025,12,On-Time
S07938,AsiaPlast,23/05/2025,31/05/2025,13/05/2025,-10,On-Time
S07939,EuroMat,23/05/2025,25/06/2025,25/06/2025,33,On-Time
S07940,AgroSupply,23/05/2025,19/06/2025,19/06/2025,27,On-Time
S07941,AgroSupply,23/05/2025,15/06/2025,15/06/2025,23,On-Time
S07942,AgroSupply,23/05/2025,25/06/2025,25/06/2025,33,On-Time
S07943,EuroMat,23/05/2025,25/06/2025,24/06/2025,32,On-Time
S07944,BarnWare,23/05/2025,06/06/2025,06/06/2025,14,On-Time
S07945,BarnWare,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07946,EuroMat,23/05/2025,10/06/2025,11/06/2025,19,Delayed/Partial
S07947,AgroSupply,23/05/2025,23/06/2025,22/06/2025,30,On-Time
S07948,BarnWare,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07949,BarnWare,23/05/2025,06/06/2025,06/06/2025,14,On-Time
S07950,BarnWare,23/05/2025,01/06/2025,01/06/2025,9,On-Time
S07951,AsiaPlast,23/05/2025,27/05/2025,24/05/2025,1,Mismatch
S07952,AgroSupply,23/05/2025,24/06/2025,24/06/2025,32,On-Time
S07953,BarnWare,23/05/2025,06/06/2025,06/06/2025,14,On-Time
S07954,AgroSupply,23/05/2025,27/06/2025,28/06/2025,36,Delayed/Partial
S07955,EuroMat,23/05/2025,24/06/2025,24/06/2025,32,On-Time
S07956,AsiaPlast,23/05/2025,29/05/2025,29/05/2025,6,On-Time
S07957,AgroSupply,23/05/2025,19/06/2025,19/06/2025,27,On-Time
S07958,UKTools,24/05/2025,06/06/2025,06/06/2025,13,On-Time
S07959,BarnWare,24/05/2025,05/06/2025,04/06/2025,11,On-Time
S07960,BarnWare,24/05/2025,01/06/2025,01/06/2025,8,On-Time
S07961,UKTools,24/05/2025,05/06/2025,06/06/2025,13,Delayed/Partial
S07962,EuroMat,24/05/2025,20/06/2025,20/06/2025,27,On-Time
S07963,AgroSupply,24/05/2025,20/06/2025,21/06/2025,28,Delayed/Partial
S07964,EuroMat,24/05/2025,17/06/2025,17/06/2025,24,On-Time
S07965,AgroSupply,24/05/2025,21/06/2025,21/06/2025,28,On-Time
S07966,AsiaPlast,24/05/2025,30/05/2025,30/05/2025,6,On-Time
S07967,UKTools,24/05/2025,04/06/2025,04/06/2025,11,On-Time
S07968,AsiaPlast,24/05/2025,01/06/2025,01/06/2025,8,On-Time
S07969,UKTools,24/05/2025,03/06/2025,02/06/2025,9,On-Time
S07970,EuroMat,24/05/2025,18/06/2025,18/06/2025,25,On-Time
S07971,UKTools,24/05/2025,01/06/2025,31/05/2025,7,On-Time
S07972,BarnWare,24/05/2025,03/06/2025,02/06/2025,9,On-Time
S07973,EuroMat,24/05/2025,16/06/2025,16/06/2025,23,On-Time
S07974,EuroMat,24/05/2025,14/06/2025,14/06/2025,21,On-Time
S07975,AgroSupply,24/05/2025,20/06/2025,20/06/2025,27,On-Time
S07976,BarnWare,24/05/2025,03/06/2025,03/06/2025,10,On-Time
S07977,EuroMat,24/05/2025,13/06/2025,12/06/2025,19,On-Time
S07978,UKTools,24/05/2025,02/06/2025,02/06/2025,9,On-Time
S07979,AsiaPlast,24/05/2025,01/06/2025,01/06/2025,8,On-Time
S07980,AgroSupply,24/05/2025,13/06/2025,13/06/2025,20,Mismatch
S07981,EuroMat,24/05/2025,13/06/2025,13/06/2025,20,On-Time
S07982,UKTools,24/05/2025,07/06/2025,07/06/2025,14,On-Time
S07983,AsiaPlast,24/05/2025,31/05/2025,01/06/2025,8,Delayed/Partial
S07984,EuroMat,24/05/2025,27/06/2025,28/06/2025,35,Delayed/Partial
S07985,UKTools,24/05/2025,30/05/2025,30/05/2025,6,On-Time
S07986,AsiaPlast,24/05/2025,30/05/2025,30/05/2025,6,On-Time
S07987,AsiaPlast,24/05/2025,03/06/2025,03/06/2025,10,On-Time
S07988,UKTools,24/05/2025,07/06/2025,07/06/2025,14,On-Time
S07989,AsiaPlast,24/05/2025,03/06/2025,03/06/2025,10,On-Time
S07990,AgroSupply,24/05/2025,20/06/2025,21/06/2025,28,Delayed/Partial
S07991,UKTools,24/05/2025,04/06/2025,04/06/2025,11,On-Time
S07992,AgroSupply,24/05/2025,20/06/2025,20/06/2025,27,On-Time
S07993,EuroMat,24/05/2025,14/06/2025,14/06/2025,21,On-Time
S07994,BarnWare,24/05/2025,05/06/2025,05/06/2025,12,On-Time
S07995,UKTools,24/05/2025,04/06/2025,03/06/2025,10,On-Time
S07996,AsiaPlast,24/05/2025,03/06/2025,03/06/2025,10,On-Time
S07997,EuroMat,24/05/2025,15/06/2025,15/06/2025,22,On-Time
S07998,EuroMat,24/05/2025,19/06/2025,19/06/2025,26,On-Time
S07999,AgroSupply,24/05/2025,15/06/2025,12/06/2025,19,On-Time
S08000,EuroMat,24/05/2025,23/06/2025,28/06/2025,35,Delayed/Partial
S08001,EuroMat,24/05/2025,22/06/2025,23/06/2025,30,Delayed/Partial
S08002,UKTools,24/05/2025,04/06/2025,04/06/2025,11,On-Time
S08003,AsiaPlast,24/05/2025,31/05/2025,31/05/2025,7,On-Time
S08004,EuroMat,24/05/2025,14/06/2025,14/06/2025,21,On-Time
S08005,BarnWare,24/05/2025,03/06/2025,04/06/2025,11,Delayed/Partial
S08006,EuroMat,24/05/2025,18/06/2025,18/06/2025,25,On-Time
S08007,BarnWare,24/05/2025,02/06/2025,02/06/2025,9,On-Time
S08008,UKTools,24/05/2025,07/06/2025,07/06/2025,14,Mismatch
S08009,AgroSupply,24/05/2025,18/06/2025,18/06/2025,25,On-Time
S08010,UKTools,24/05/2025,02/06/2025,02/06/2025,9,On-Time
S08011,EuroMat,24/05/2025,28/06/2025,28/06/2025,35,On-Time
S08012,NULL,24/05/2025,15/06/2025,15/06/2025,22,Mismatch
S08013,BarnWare,24/05/2025,07/06/2025,08/06/2025,15,Delayed/Partial
S08014,AgroSupply,24/05/2025,14/06/2025,14/06/2025,21,On-Time
S08015,AsiaPlast,24/05/2025,30/05/2025,04/06/2025,11,Delayed/Partial
S08016,AsiaPlast,24/05/2025,02/06/2025,03/06/2025,10,Delayed/Partial
S08017,UKTools,25/05/2025,31/05/2025,31/05/2025,6,On-Time
S08018,UKTools,25/05/2025,06/06/2025,08/06/2025,14,Delayed/Partial
S08019,UKTools,25/05/2025,02/06/2025,02/06/2025,8,On-Time
S08020,AgroSupply,25/05/2025,17/06/2025,17/06/2025,23,On-Time
S08021,UKTools,25/05/2025,02/06/2025,02/06/2025,8,On-Time
S08022,EuroMat,25/05/2025,22/06/2025,22/06/2025,28,On-Time
S08023,AsiaPlast,25/05/2025,30/05/2025,30/05/2025,5,On-Time
S08024,AgroSupply,25/05/2025,25/06/2025,25/06/2025,31,On-Time
S08025,AgroSupply,25/05/2025,17/06/2025,19/06/2025,25,Delayed/Partial
S08026,UKTools,25/05/2025,04/06/2025,03/06/2025,9,On-Time
S08027,AsiaPlast,25/05/2025,01/06/2025,01/06/2025,7,On-Time
S08028,AgroSupply,25/05/2025,21/06/2025,21/06/2025,27,Mismatch
S08029,AgroSupply,25/05/2025,25/06/2025,26/06/2025,32,Delayed/Partial
S08030,UKTools,25/05/2025,05/06/2025,05/06/2025,11,On-Time
S08031,BarnWare,25/05/2025,08/06/2025,08/06/2025,14,On-Time
S08032,EuroMat,25/05/2025,13/06/2025,13/06/2025,19,On-Time
S08033,EuroMat,25/05/2025,18/06/2025,18/06/2025,24,On-Time
S08034,AsiaPlast,25/05/2025,02/06/2025,02/06/2025,8,On-Time
S08035,BarnWare,25/05/2025,05/06/2025,06/06/2025,12,Delayed/Partial
S08036,AgroSupply,25/05/2025,17/06/2025,18/06/2025,24,Delayed/Partial
S08037,AgroSupply,25/05/2025,21/06/2025,21/06/2025,27,On-Time
S08038,UKTools,25/05/2025,08/06/2025,08/06/2025,14,On-Time
S08039,EuroMat,25/05/2025,21/06/2025,21/06/2025,27,On-Time
S08040,EuroMat,25/05/2025,26/06/2025,26/06/2025,32,On-Time
S08041,EuroMat,25/05/2025,29/06/2025,29/06/2025,35,On-Time
S08042,BarnWare,25/05/2025,06/06/2025,06/06/2025,12,On-Time
S08043,AgroSupply,25/05/2025,22/06/2025,22/06/2025,28,On-Time
S08044,UKTools,25/05/2025,02/06/2025,02/06/2025,8,On-Time
S08045,AsiaPlast,25/05/2025,30/05/2025,31/05/2025,6,Delayed/Partial
S08046,UKTools,25/05/2025,05/06/2025,05/06/2025,11,On-Time
S08047,AsiaPlast,25/05/2025,31/05/2025,01/06/2025,7,Delayed/Partial
S08048,AsiaPlast,25/05/2025,04/06/2025,04/06/2025,10,On-Time
S08049,AgroSupply,25/05/2025,12/06/2025,17/06/2025,23,Delayed/Partial
S08050,UKTools,25/05/2025,08/06/2025,08/06/2025,14,On-Time
S08051,BarnWare,25/05/2025,03/06/2025,NULL,NULL,NULL
S08052,EuroMat,25/05/2025,20/06/2025,20/06/2025,26,On-Time
S08053,AsiaPlast,25/05/2025,01/06/2025,01/06/2025,7,On-Time
S08054,UKTools,25/05/2025,08/06/2025,08/06/2025,14,Mismatch
S08055,EuroMat,25/05/2025,14/06/2025,14/06/2025,20,On-Time
S08056,UKTools,25/05/2025,02/06/2025,02/06/2025,8,On-Time
S08057,AgroSupply,25/05/2025,28/06/2025,28/06/2025,34,On-Time
S08058,AgroSupply,25/05/2025,28/06/2025,28/06/2025,34,On-Time
S08059,EuroMat,25/05/2025,23/06/2025,24/06/2025,30,Delayed/Partial
S08060,AsiaPlast,25/05/2025,30/05/2025,30/05/2025,5,On-Time
S08061,BarnWare,25/05/2025,05/06/2025,06/06/2025,12,Delayed/Partial
S08062,EuroMat,25/05/2025,13/06/2025,13/06/2025,19,On-Time
